Iterations,Accuracy (%),ATK,AGG,Momentum,seed,Bucketing
300,59.35496794871795,LF,CM,0.9,1,0
330,47.06530448717949,LF,CM,0.9,1,0
360,51.83293269230769,LF,CM,0.9,1,0
390,44.1806891025641,LF,CM,0.9,1,0
420,43.49959935897436,LF,CM,0.9,1,0
450,56.530448717948715,LF,CM,0.9,1,0
480,55.779246794871796,LF,CM,0.9,1,0
510,55.13822115384615,LF,CM,0.9,1,0
540,67.21754807692308,LF,CM,0.9,1,0
570,63.952323717948715,LF,CM,0.9,1,0
600,57.30168269230769,LF,CM,0.9,1,0
30,41.686698717948715,mimic,CM,0.9,1,0
60,49.38902243589744,mimic,CM,0.9,1,0
90,32.17147435897436,mimic,CM,0.9,1,0
120,23.45753205128205,mimic,CM,0.9,1,0
150,19.491185897435898,mimic,CM,0.9,1,0
180,12.75040064102564,mimic,CM,0.9,1,0
210,17.34775641025641,mimic,CM,0.9,1,0
240,11.818910256410257,mimic,CM,0.9,1,0
270,31.099759615384617,mimic,CM,0.9,1,0
300,57.942708333333336,mimic,CM,0.9,1,0
330,25.981570512820515,mimic,CM,0.9,1,0
360,52.14342948717949,mimic,CM,0.9,1,0
390,43.0088141025641,mimic,CM,0.9,1,0
420,25.560897435897434,mimic,CM,0.9,1,0
450,49.83974358974359,mimic,CM,0.9,1,0
480,53.19511217948718,mimic,CM,0.9,1,0
510,54.80769230769231,mimic,CM,0.9,1,0
540,65.20432692307692,mimic,CM,0.9,1,0
570,63.83213141025641,mimic,CM,0.9,1,0
600,47.11538461538461,mimic,CM,0.9,1,0
30,23.377403846153847,IPM,CM,0.9,1,0
60,44.48116987179487,IPM,CM,0.9,1,0
90,26.10176282051282,IPM,CM,0.9,1,0
120,4.547275641025641,IPM,CM,0.9,1,0
150,29.637419871794872,IPM,CM,0.9,1,0
180,38.35136217948718,IPM,CM,0.9,1,0
210,33.96434294871795,IPM,CM,0.9,1,0
240,44.53125,IPM,CM,0.9,1,0
270,37.22956730769231,IPM,CM,0.9,1,0
300,33.874198717948715,IPM,CM,0.9,1,0
330,39.50320512820513,IPM,CM,0.9,1,0
360,41.35616987179487,IPM,CM,0.9,1,0
390,50.27043269230769,IPM,CM,0.9,1,0
420,28.565705128205128,IPM,CM,0.9,1,0
450,33.41346153846154,IPM,CM,0.9,1,0
480,48.03685897435897,IPM,CM,0.9,1,0
510,40.104166666666664,IPM,CM,0.9,1,0
540,39.84375,IPM,CM,0.9,1,0
570,43.55969551282051,IPM,CM,0.9,1,0
600,35.77724358974359,IPM,CM,0.9,1,0
30,76.97315705128206,ALIE,CM,0.9,1,0
60,81.23998397435898,ALIE,CM,0.9,1,0
90,38.22115384615385,ALIE,CM,0.9,1,0
120,73.36738782051282,ALIE,CM,0.9,1,0
150,72.71634615384616,ALIE,CM,0.9,1,0
180,41.96714743589744,ALIE,CM,0.9,1,0
210,64.52323717948718,ALIE,CM,0.9,1,0
240,55.99959935897436,ALIE,CM,0.9,1,0
270,9.835737179487179,ALIE,CM,0.9,1,0
300,9.835737179487179,ALIE,CM,0.9,1,0
330,9.835737179487179,ALIE,CM,0.9,1,0
360,9.835737179487179,ALIE,CM,0.9,1,0
390,9.835737179487179,ALIE,CM,0.9,1,0
420,9.835737179487179,ALIE,CM,0.9,1,0
450,9.835737179487179,ALIE,CM,0.9,1,0
480,9.835737179487179,ALIE,CM,0.9,1,0
510,9.835737179487179,ALIE,CM,0.9,1,0
540,9.835737179487179,ALIE,CM,0.9,1,0
570,9.835737179487179,ALIE,CM,0.9,1,0
600,9.835737179487179,ALIE,CM,0.9,1,0
30,32.03125,BF,CM,0.0,1,2
60,52.66426282051282,BF,CM,0.0,1,2
90,58.06290064102564,BF,CM,0.0,1,2
120,57.111378205128204,BF,CM,0.0,1,2
150,59.52524038461539,BF,CM,0.0,1,2
180,58.203125,BF,CM,0.0,1,2
210,58.2431891025641,BF,CM,0.0,1,2
240,56.350160256410255,BF,CM,0.0,1,2
270,55.729166666666664,BF,CM,0.0,1,2
300,59.895833333333336,BF,CM,0.0,1,2
330,55.48878205128205,BF,CM,0.0,1,2
360,56.58052884615385,BF,CM,0.0,1,2
390,56.66065705128205,BF,CM,0.0,1,2
420,44.1005608974359,BF,CM,0.0,1,2
450,45.602964743589745,BF,CM,0.0,1,2
480,41.95713141025641,BF,CM,0.0,1,2
510,46.99519230769231,BF,CM,0.0,1,2
540,39.66346153846154,BF,CM,0.0,1,2
570,44.80168269230769,BF,CM,0.0,1,2
600,51.32211538461539,BF,CM,0.0,1,2
30,54.36698717948718,LF,CM,0.0,1,2
60,65.16426282051282,LF,CM,0.0,1,2
90,67.28766025641026,LF,CM,0.0,1,2
120,64.98397435897436,LF,CM,0.0,1,2
150,68.24919871794872,LF,CM,0.0,1,2
180,62.9306891025641,LF,CM,0.0,1,2
210,65.33453525641026,LF,CM,0.0,1,2
240,58.77403846153846,LF,CM,0.0,1,2
270,52.15344551282051,LF,CM,0.0,1,2
300,58.333333333333336,LF,CM,0.0,1,2
330,52.864583333333336,LF,CM,0.0,1,2
360,53.67588141025641,LF,CM,0.0,1,2
390,53.91626602564103,LF,CM,0.0,1,2
420,42.80849358974359,LF,CM,0.0,1,2
450,51.05168269230769,LF,CM,0.0,1,2
480,45.983573717948715,LF,CM,0.0,1,2
510,44.46113782051282,LF,CM,0.0,1,2
540,39.30288461538461,LF,CM,0.0,1,2
570,36.71875,LF,CM,0.0,1,2
600,42.03725961538461,LF,CM,0.0,1,2
30,9.775641025641026,mimic,CM,0.0,1,2
60,54.13661858974359,mimic,CM,0.0,1,2
90,66.98717948717949,mimic,CM,0.0,1,2
120,72.55608974358974,mimic,CM,0.0,1,2
150,76.6426282051282,mimic,CM,0.0,1,2
180,74.16866987179488,mimic,CM,0.0,1,2
210,76.43229166666667,mimic,CM,0.0,1,2
240,74.85977564102564,mimic,CM,0.0,1,2
270,75.15024038461539,mimic,CM,0.0,1,2
300,76.4823717948718,mimic,CM,0.0,1,2
330,77.51402243589743,mimic,CM,0.0,1,2
360,77.74439102564102,mimic,CM,0.0,1,2
390,74.82972756410257,mimic,CM,0.0,1,2
420,75.0400641025641,mimic,CM,0.0,1,2
450,77.83453525641026,mimic,CM,0.0,1,2
480,74.34895833333333,mimic,CM,0.0,1,2
510,74.30889423076923,mimic,CM,0.0,1,2
540,75.26041666666667,mimic,CM,0.0,1,2
570,76.77283653846153,mimic,CM,0.0,1,2
600,74.40905448717949,mimic,CM,0.0,1,2
30,43.21915064102564,IPM,CM,0.0,1,2
60,65.29447115384616,IPM,CM,0.0,1,2
90,70.13221153846153,IPM,CM,0.0,1,2
120,67.11738782051282,IPM,CM,0.0,1,2
150,68.96033653846153,IPM,CM,0.0,1,2
180,67.64823717948718,IPM,CM,0.0,1,2
210,66.8369391025641,IPM,CM,0.0,1,2
240,64.60336538461539,IPM,CM,0.0,1,2
270,65.95552884615384,IPM,CM,0.0,1,2
300,69.09054487179488,IPM,CM,0.0,1,2
330,54.75761217948718,IPM,CM,0.0,1,2
360,59.294871794871796,IPM,CM,0.0,1,2
390,75.65104166666667,IPM,CM,0.0,1,2
420,59.83573717948718,IPM,CM,0.0,1,2
450,54.3369391025641,IPM,CM,0.0,1,2
480,60.35657051282051,IPM,CM,0.0,1,2
510,55.51883012820513,IPM,CM,0.0,1,2
540,62.94070512820513,IPM,CM,0.0,1,2
570,71.02363782051282,IPM,CM,0.0,1,2
600,56.901041666666664,IPM,CM,0.0,1,2
30,73.03685897435898,ALIE,CM,0.0,1,2
60,80.29847756410257,ALIE,CM,0.0,1,2
90,83.91426282051282,ALIE,CM,0.0,1,2
120,85.10616987179488,ALIE,CM,0.0,1,2
150,79.06650641025641,ALIE,CM,0.0,1,2
180,84.27483974358974,ALIE,CM,0.0,1,2
210,79.3770032051282,ALIE,CM,0.0,1,2
240,85.78725961538461,ALIE,CM,0.0,1,2
270,85.18629807692308,ALIE,CM,0.0,1,2
300,65.51482371794872,ALIE,CM,0.0,1,2
330,87.88060897435898,ALIE,CM,0.0,1,2
360,87.78044871794872,ALIE,CM,0.0,1,2
390,87.03926282051282,ALIE,CM,0.0,1,2
420,87.71033653846153,ALIE,CM,0.0,1,2
450,83.48357371794872,ALIE,CM,0.0,1,2
480,89.21274038461539,ALIE,CM,0.0,1,2
510,82.1113782051282,ALIE,CM,0.0,1,2
540,79.05649038461539,ALIE,CM,0.0,1,2
570,88.5917467948718,ALIE,CM,0.0,1,2
600,88.88221153846153,ALIE,CM,0.0,1,2
30,57.87259615384615,BF,CM,0.9,1,2
60,57.552083333333336,BF,CM,0.9,1,2
90,64.97395833333333,BF,CM,0.9,1,2
120,61.067708333333336,BF,CM,0.9,1,2
150,65.3545673076923,BF,CM,0.9,1,2
180,60.39663461538461,BF,CM,0.9,1,2
210,43.7099358974359,BF,CM,0.9,1,2
240,71.62459935897436,BF,CM,0.9,1,2
270,65.90544871794872,BF,CM,0.9,1,2
300,66.8369391025641,BF,CM,0.9,1,2
330,68.99038461538461,BF,CM,0.9,1,2
360,58.9443108974359,BF,CM,0.9,1,2
390,64.39302884615384,BF,CM,0.9,1,2
420,52.87459935897436,BF,CM,0.9,1,2
450,63.55168269230769,BF,CM,0.9,1,2
480,66.49639423076923,BF,CM,0.9,1,2
510,66.02564102564102,BF,CM,0.9,1,2
540,66.88701923076923,BF,CM,0.9,1,2
570,53.97636217948718,BF,CM,0.9,1,2
600,59.264823717948715,BF,CM,0.9,1,2
30,65.22435897435898,LF,CM,0.9,1,2
60,69.51121794871794,LF,CM,0.9,1,2
90,62.77043269230769,LF,CM,0.9,1,2
120,69.91185897435898,LF,CM,0.9,1,2
150,73.79807692307692,LF,CM,0.9,1,2
180,64.7636217948718,LF,CM,0.9,1,2
210,57.712339743589745,LF,CM,0.9,1,2
240,75.26041666666667,LF,CM,0.9,1,2
270,63.21113782051282,LF,CM,0.9,1,2
300,64.4931891025641,LF,CM,0.9,1,2
330,62.67027243589744,LF,CM,0.9,1,2
360,69.39102564102564,LF,CM,0.9,1,2
390,78.46554487179488,LF,CM,0.9,1,2
420,65.73517628205128,LF,CM,0.9,1,2
450,61.55849358974359,LF,CM,0.9,1,2
480,72.68629807692308,LF,CM,0.9,1,2
510,70.10216346153847,LF,CM,0.9,1,2
540,74.37900641025641,LF,CM,0.9,1,2
570,68.91025641025641,LF,CM,0.9,1,2
600,68.14903846153847,LF,CM,0.9,1,2
30,59.35496794871795,mimic,CM,0.9,1,2
60,67.09735576923077,mimic,CM,0.9,1,2
90,76.86298076923077,mimic,CM,0.9,1,2
120,79.98798076923077,mimic,CM,0.9,1,2
150,56.97115384615385,mimic,CM,0.9,1,2
180,80.96955128205128,mimic,CM,0.9,1,2
210,74.96995192307692,mimic,CM,0.9,1,2
240,75.71113782051282,mimic,CM,0.9,1,2
270,81.66065705128206,mimic,CM,0.9,1,2
300,84.31490384615384,mimic,CM,0.9,1,2
330,79.11658653846153,mimic,CM,0.9,1,2
360,82.10136217948718,mimic,CM,0.9,1,2
390,81.10977564102564,mimic,CM,0.9,1,2
420,77.21354166666667,mimic,CM,0.9,1,2
450,75.22035256410257,mimic,CM,0.9,1,2
480,77.53405448717949,mimic,CM,0.9,1,2
510,74.2588141025641,mimic,CM,0.9,1,2
540,82.44190705128206,mimic,CM,0.9,1,2
570,79.96794871794872,mimic,CM,0.9,1,2
600,84.46514423076923,mimic,CM,0.9,1,2
30,65.69511217948718,IPM,CM,0.9,1,2
60,61.848958333333336,IPM,CM,0.9,1,2
90,73.84815705128206,IPM,CM,0.9,1,2
120,69.48116987179488,IPM,CM,0.9,1,2
150,60.27644230769231,IPM,CM,0.9,1,2
180,50.83133012820513,IPM,CM,0.9,1,2
210,61.92908653846154,IPM,CM,0.9,1,2
240,57.49198717948718,IPM,CM,0.9,1,2
270,54.08653846153846,IPM,CM,0.9,1,2
300,55.46875,IPM,CM,0.9,1,2
330,61.638621794871796,IPM,CM,0.9,1,2
360,60.06610576923077,IPM,CM,0.9,1,2
390,65.9755608974359,IPM,CM,0.9,1,2
420,53.09495192307692,IPM,CM,0.9,1,2
450,46.564503205128204,IPM,CM,0.9,1,2
480,63.34134615384615,IPM,CM,0.9,1,2
510,53.91626602564103,IPM,CM,0.9,1,2
540,52.25360576923077,IPM,CM,0.9,1,2
570,61.458333333333336,IPM,CM,0.9,1,2
600,62.64022435897436,IPM,CM,0.9,1,2
30,75.5108173076923,ALIE,CM,0.9,1,2
60,78.5556891025641,ALIE,CM,0.9,1,2
90,83.38341346153847,ALIE,CM,0.9,1,2
120,82.40184294871794,ALIE,CM,0.9,1,2
150,89.87379807692308,ALIE,CM,0.9,1,2
180,90.44471153846153,ALIE,CM,0.9,1,2
210,90.00400641025641,ALIE,CM,0.9,1,2
240,88.18108974358974,ALIE,CM,0.9,1,2
270,93.11899038461539,ALIE,CM,0.9,1,2
300,94.33092948717949,ALIE,CM,0.9,1,2
330,95.24238782051282,ALIE,CM,0.9,1,2
360,94.82171474358974,ALIE,CM,0.9,1,2
390,92.99879807692308,ALIE,CM,0.9,1,2
420,92.95873397435898,ALIE,CM,0.9,1,2
450,94.78165064102564,ALIE,CM,0.9,1,2
480,93.8301282051282,ALIE,CM,0.9,1,2
510,35.18629807692308,ALIE,CM,0.9,1,2
540,11.368189102564102,ALIE,CM,0.9,1,2
570,11.368189102564102,ALIE,CM,0.9,1,2
600,11.368189102564102,ALIE,CM,0.9,1,2
30,10.326522435897436,BF,CM,0.0,2,0
60,10.697115384615385,BF,CM,0.0,2,0
90,28.645833333333332,BF,CM,0.0,2,0
120,39.21274038461539,BF,CM,0.0,2,0
150,44.21073717948718,BF,CM,0.0,2,0
180,45.87339743589744,BF,CM,0.0,2,0
210,46.39423076923077,BF,CM,0.0,2,0
240,45.813301282051285,BF,CM,0.0,2,0
270,44.94190705128205,BF,CM,0.0,2,0
300,42.73838141025641,BF,CM,0.0,2,0
330,43.048878205128204,BF,CM,0.0,2,0
360,43.37940705128205,BF,CM,0.0,2,0
390,42.9286858974359,BF,CM,0.0,2,0
420,42.13741987179487,BF,CM,0.0,2,0
450,43.439503205128204,BF,CM,0.0,2,0
480,42.317708333333336,BF,CM,0.0,2,0
510,41.8369391025641,BF,CM,0.0,2,0
540,42.19751602564103,BF,CM,0.0,2,0
570,41.43629807692308,BF,CM,0.0,2,0
600,42.688301282051285,BF,CM,0.0,2,0
30,21.844951923076923,LF,CM,0.0,2,0
60,40.17427884615385,LF,CM,0.0,2,0
90,46.9150641025641,LF,CM,0.0,2,0
120,47.576121794871796,LF,CM,0.0,2,0
150,51.58253205128205,LF,CM,0.0,2,0
180,52.14342948717949,LF,CM,0.0,2,0
210,52.41386217948718,LF,CM,0.0,2,0
240,52.09334935897436,LF,CM,0.0,2,0
270,53.18509615384615,LF,CM,0.0,2,0
300,52.96474358974359,LF,CM,0.0,2,0
330,51.58253205128205,LF,CM,0.0,2,0
360,51.852964743589745,LF,CM,0.0,2,0
390,47.576121794871796,LF,CM,0.0,2,0
420,50.36057692307692,LF,CM,0.0,2,0
450,50.07011217948718,LF,CM,0.0,2,0
480,50.92147435897436,LF,CM,0.0,2,0
510,50.95152243589744,LF,CM,0.0,2,0
540,45.50280448717949,LF,CM,0.0,2,0
570,52.96474358974359,LF,CM,0.0,2,0
600,45.24238782051282,LF,CM,0.0,2,0
30,9.815705128205128,mimic,CM,0.0,2,0
60,29.326923076923077,mimic,CM,0.0,2,0
90,38.92227564102564,mimic,CM,0.0,2,0
120,44.44110576923077,mimic,CM,0.0,2,0
150,47.155448717948715,mimic,CM,0.0,2,0
180,49.1786858974359,mimic,CM,0.0,2,0
210,51.01161858974359,mimic,CM,0.0,2,0
240,59.00440705128205,mimic,CM,0.0,2,0
270,58.483573717948715,mimic,CM,0.0,2,0
300,62.91065705128205,mimic,CM,0.0,2,0
330,50.490785256410255,mimic,CM,0.0,2,0
360,46.484375,mimic,CM,0.0,2,0
390,48.23717948717949,mimic,CM,0.0,2,0
420,58.81410256410256,mimic,CM,0.0,2,0
450,48.68790064102564,mimic,CM,0.0,2,0
480,41.39623397435897,mimic,CM,0.0,2,0
510,62.30969551282051,mimic,CM,0.0,2,0
540,60.57692307692308,mimic,CM,0.0,2,0
570,67.97876602564102,mimic,CM,0.0,2,0
600,72.84655448717949,mimic,CM,0.0,2,0
30,9.85576923076923,IPM,CM,0.0,2,0
60,10.556891025641026,IPM,CM,0.0,2,0
90,13.28125,IPM,CM,0.0,2,0
120,23.11698717948718,IPM,CM,0.0,2,0
150,27.814503205128204,IPM,CM,0.0,2,0
180,28.966346153846153,IPM,CM,0.0,2,0
210,30.528846153846153,IPM,CM,0.0,2,0
240,33.1630608974359,IPM,CM,0.0,2,0
270,36.25801282051282,IPM,CM,0.0,2,0
300,40.28445512820513,IPM,CM,0.0,2,0
330,44.51121794871795,IPM,CM,0.0,2,0
360,47.88661858974359,IPM,CM,0.0,2,0
390,50.07011217948718,IPM,CM,0.0,2,0
420,51.80288461538461,IPM,CM,0.0,2,0
450,52.97475961538461,IPM,CM,0.0,2,0
480,52.82451923076923,IPM,CM,0.0,2,0
510,52.033253205128204,IPM,CM,0.0,2,0
540,50.63100961538461,IPM,CM,0.0,2,0
570,49.78966346153846,IPM,CM,0.0,2,0
600,48.23717948717949,IPM,CM,0.0,2,0
30,66.16586538461539,ALIE,CM,0.0,2,0
60,67.59815705128206,ALIE,CM,0.0,2,0
90,74.28886217948718,ALIE,CM,0.0,2,0
120,78.5957532051282,ALIE,CM,0.0,2,0
150,81.74078525641026,ALIE,CM,0.0,2,0
180,83.78405448717949,ALIE,CM,0.0,2,0
210,84.375,ALIE,CM,0.0,2,0
240,85.12620192307692,ALIE,CM,0.0,2,0
270,85.28645833333333,ALIE,CM,0.0,2,0
300,85.22636217948718,ALIE,CM,0.0,2,0
330,83.97435897435898,ALIE,CM,0.0,2,0
360,83.35336538461539,ALIE,CM,0.0,2,0
390,86.21794871794872,ALIE,CM,0.0,2,0
420,75.83133012820512,ALIE,CM,0.0,2,0
450,82.7323717948718,ALIE,CM,0.0,2,0
480,82.10136217948718,ALIE,CM,0.0,2,0
510,84.62540064102564,ALIE,CM,0.0,2,0
540,81.31009615384616,ALIE,CM,0.0,2,0
570,83.81410256410257,ALIE,CM,0.0,2,0
600,78.35536858974359,ALIE,CM,0.0,2,0
30,43.10897435897436,BF,CM,0.9,2,0
60,54.17668269230769,BF,CM,0.9,2,0
90,32.8125,BF,CM,0.9,2,0
120,24.409054487179485,BF,CM,0.9,2,0
150,34.74559294871795,BF,CM,0.9,2,0
180,41.60657051282051,BF,CM,0.9,2,0
210,39.93389423076923,BF,CM,0.9,2,0
240,41.696714743589745,BF,CM,0.9,2,0
270,45.703125,BF,CM,0.9,2,0
300,31.931089743589745,BF,CM,0.9,2,0
330,42.93870192307692,BF,CM,0.9,2,0
360,37.43990384615385,BF,CM,0.9,2,0
390,21.744791666666668,BF,CM,0.9,2,0
420,46.374198717948715,BF,CM,0.9,2,0
450,38.03084935897436,BF,CM,0.9,2,0
480,45.703125,BF,CM,0.9,2,0
510,38.62179487179487,BF,CM,0.9,2,0
540,52.423878205128204,BF,CM,0.9,2,0
570,43.54967948717949,BF,CM,0.9,2,0
600,39.30288461538461,BF,CM,0.9,2,0
30,48.25721153846154,LF,CM,0.9,2,0
60,57.552083333333336,LF,CM,0.9,2,0
90,42.56810897435897,LF,CM,0.9,2,0
120,58.463541666666664,LF,CM,0.9,2,0
150,65.625,LF,CM,0.9,2,0
180,56.2099358974359,LF,CM,0.9,2,0
210,55.779246794871796,LF,CM,0.9,2,0
240,37.8505608974359,LF,CM,0.9,2,0
270,45.46274038461539,LF,CM,0.9,2,0
300,48.65785256410256,LF,CM,0.9,2,0
330,47.82652243589744,LF,CM,0.9,2,0
360,54.91786858974359,LF,CM,0.9,2,0
390,48.337339743589745,LF,CM,0.9,2,0
420,37.12940705128205,LF,CM,0.9,2,0
450,38.411458333333336,LF,CM,0.9,2,0
480,35.807291666666664,LF,CM,0.9,2,0
510,45.45272435897436,LF,CM,0.9,2,0
540,31.87099358974359,LF,CM,0.9,2,0
570,33.60376602564103,LF,CM,0.9,2,0
600,27.223557692307693,LF,CM,0.9,2,0
30,32.20152243589744,mimic,CM,0.9,2,0
60,31.740785256410255,mimic,CM,0.9,2,0
90,11.778846153846153,mimic,CM,0.9,2,0
120,41.06570512820513,mimic,CM,0.9,2,0
150,37.389823717948715,mimic,CM,0.9,2,0
180,37.610176282051285,mimic,CM,0.9,2,0
210,41.296073717948715,mimic,CM,0.9,2,0
240,39.22275641025641,mimic,CM,0.9,2,0
270,41.56650641025641,mimic,CM,0.9,2,0
300,47.79647435897436,mimic,CM,0.9,2,0
330,46.73477564102564,mimic,CM,0.9,2,0
360,58.693910256410255,mimic,CM,0.9,2,0
390,38.591746794871796,mimic,CM,0.9,2,0
420,56.91105769230769,mimic,CM,0.9,2,0
450,53.06490384615385,mimic,CM,0.9,2,0
480,57.19150641025641,mimic,CM,0.9,2,0
510,51.55248397435897,mimic,CM,0.9,2,0
540,59.51522435897436,mimic,CM,0.9,2,0
570,59.07451923076923,mimic,CM,0.9,2,0
600,59.455128205128204,mimic,CM,0.9,2,0
30,22.88661858974359,IPM,CM,0.9,2,0
60,56.139823717948715,IPM,CM,0.9,2,0
90,45.26241987179487,IPM,CM,0.9,2,0
120,24.489182692307693,IPM,CM,0.9,2,0
150,13.76201923076923,IPM,CM,0.9,2,0
180,37.369791666666664,IPM,CM,0.9,2,0
210,24.92988782051282,IPM,CM,0.9,2,0
240,37.73036858974359,IPM,CM,0.9,2,0
270,24.969951923076923,IPM,CM,0.9,2,0
300,37.57011217948718,IPM,CM,0.9,2,0
330,37.73036858974359,IPM,CM,0.9,2,0
360,13.681891025641026,IPM,CM,0.9,2,0
390,38.03084935897436,IPM,CM,0.9,2,0
420,32.41185897435897,IPM,CM,0.9,2,0
450,41.86698717948718,IPM,CM,0.9,2,0
480,26.532451923076923,IPM,CM,0.9,2,0
510,35.20633012820513,IPM,CM,0.9,2,0
540,39.763621794871796,IPM,CM,0.9,2,0
570,34.64543269230769,IPM,CM,0.9,2,0
600,26.322115384615383,IPM,CM,0.9,2,0
30,83.02283653846153,ALIE,CM,0.9,2,0
60,81.18990384615384,ALIE,CM,0.9,2,0
90,67.98878205128206,ALIE,CM,0.9,2,0
120,10.116185897435898,ALIE,CM,0.9,2,0
150,10.116185897435898,ALIE,CM,0.9,2,0
180,10.116185897435898,ALIE,CM,0.9,2,0
210,10.126201923076923,ALIE,CM,0.9,2,0
240,10.15625,ALIE,CM,0.9,2,0
270,10.186298076923077,ALIE,CM,0.9,2,0
300,14.743589743589743,ALIE,CM,0.9,2,0
330,14.793669871794872,ALIE,CM,0.9,2,0
360,10.256410256410257,ALIE,CM,0.9,2,0
390,10.186298076923077,ALIE,CM,0.9,2,0
420,10.186298076923077,ALIE,CM,0.9,2,0
450,10.196314102564102,ALIE,CM,0.9,2,0
480,10.196314102564102,ALIE,CM,0.9,2,0
510,10.196314102564102,ALIE,CM,0.9,2,0
540,10.176282051282051,ALIE,CM,0.9,2,0
570,10.15625,ALIE,CM,0.9,2,0
600,10.146233974358974,ALIE,CM,0.9,2,0
30,16.155849358974358,BF,CM,0.0,2,2
60,37.790464743589745,BF,CM,0.0,2,2
90,58.122996794871796,BF,CM,0.0,2,2
120,58.03285256410256,BF,CM,0.0,2,2
150,60.76722756410256,BF,CM,0.0,2,2
180,61.80889423076923,BF,CM,0.0,2,2
210,62.72035256410256,BF,CM,0.0,2,2
240,63.171073717948715,BF,CM,0.0,2,2
270,65.52483974358974,BF,CM,0.0,2,2
300,65.39463141025641,BF,CM,0.0,2,2
330,65.83533653846153,BF,CM,0.0,2,2
360,66.74679487179488,BF,CM,0.0,2,2
390,65.43469551282051,BF,CM,0.0,2,2
420,56.27003205128205,BF,CM,0.0,2,2
450,48.16706730769231,BF,CM,0.0,2,2
480,49.689503205128204,BF,CM,0.0,2,2
510,49.919871794871796,BF,CM,0.0,2,2
540,45.232371794871796,BF,CM,0.0,2,2
570,37.04927884615385,BF,CM,0.0,2,2
600,42.1474358974359,BF,CM,0.0,2,2
30,46.85496794871795,LF,CM,0.0,2,2
60,64.47315705128206,LF,CM,0.0,2,2
90,65.33453525641026,LF,CM,0.0,2,2
120,67.5380608974359,LF,CM,0.0,2,2
150,73.95833333333333,LF,CM,0.0,2,2
180,74.18870192307692,LF,CM,0.0,2,2
210,76.03165064102564,LF,CM,0.0,2,2
240,78.06490384615384,LF,CM,0.0,2,2
270,77.62419871794872,LF,CM,0.0,2,2
300,73.58774038461539,LF,CM,0.0,2,2
330,69.6113782051282,LF,CM,0.0,2,2
360,66.04567307692308,LF,CM,0.0,2,2
390,67.97876602564102,LF,CM,0.0,2,2
420,64.4931891025641,LF,CM,0.0,2,2
450,67.19751602564102,LF,CM,0.0,2,2
480,64.67347756410257,LF,CM,0.0,2,2
510,55.44871794871795,LF,CM,0.0,2,2
540,59.38501602564103,LF,CM,0.0,2,2
570,57.00120192307692,LF,CM,0.0,2,2
600,53.45552884615385,LF,CM,0.0,2,2
30,20.502804487179485,mimic,CM,0.0,2,2
60,46.28405448717949,mimic,CM,0.0,2,2
90,58.64383012820513,mimic,CM,0.0,2,2
120,64.78365384615384,mimic,CM,0.0,2,2
150,70.22235576923077,mimic,CM,0.0,2,2
180,73.13701923076923,mimic,CM,0.0,2,2
210,74.23878205128206,mimic,CM,0.0,2,2
240,78.125,mimic,CM,0.0,2,2
270,80.80929487179488,mimic,CM,0.0,2,2
300,79.84775641025641,mimic,CM,0.0,2,2
330,78.48557692307692,mimic,CM,0.0,2,2
360,80.01802884615384,mimic,CM,0.0,2,2
390,81.53044871794872,mimic,CM,0.0,2,2
420,82.05128205128206,mimic,CM,0.0,2,2
450,81.03966346153847,mimic,CM,0.0,2,2
480,73.36738782051282,mimic,CM,0.0,2,2
510,81.08974358974359,mimic,CM,0.0,2,2
540,81.08974358974359,mimic,CM,0.0,2,2
570,82.45192307692308,mimic,CM,0.0,2,2
600,81.2099358974359,mimic,CM,0.0,2,2
30,33.96434294871795,IPM,CM,0.0,2,2
60,61.74879807692308,IPM,CM,0.0,2,2
90,64.74358974358974,IPM,CM,0.0,2,2
120,65.91546474358974,IPM,CM,0.0,2,2
150,70.34254807692308,IPM,CM,0.0,2,2
180,70.4326923076923,IPM,CM,0.0,2,2
210,73.1670673076923,IPM,CM,0.0,2,2
240,75.73116987179488,IPM,CM,0.0,2,2
270,78.52564102564102,IPM,CM,0.0,2,2
300,78.79607371794872,IPM,CM,0.0,2,2
330,77.87459935897436,IPM,CM,0.0,2,2
360,78.68589743589743,IPM,CM,0.0,2,2
390,76.54246794871794,IPM,CM,0.0,2,2
420,77.47395833333333,IPM,CM,0.0,2,2
450,70.65304487179488,IPM,CM,0.0,2,2
480,69.5713141025641,IPM,CM,0.0,2,2
510,72.47596153846153,IPM,CM,0.0,2,2
540,66.17588141025641,IPM,CM,0.0,2,2
570,69.70152243589743,IPM,CM,0.0,2,2
600,69.94190705128206,IPM,CM,0.0,2,2
30,66.34615384615384,ALIE,CM,0.0,2,2
60,70.90344551282051,ALIE,CM,0.0,2,2
90,79.61738782051282,ALIE,CM,0.0,2,2
120,83.07291666666667,ALIE,CM,0.0,2,2
150,86.10777243589743,ALIE,CM,0.0,2,2
180,87.3798076923077,ALIE,CM,0.0,2,2
210,77.33373397435898,ALIE,CM,0.0,2,2
240,79.26682692307692,ALIE,CM,0.0,2,2
270,79.12660256410257,ALIE,CM,0.0,2,2
300,82.12139423076923,ALIE,CM,0.0,2,2
330,86.39823717948718,ALIE,CM,0.0,2,2
360,81.1298076923077,ALIE,CM,0.0,2,2
390,85.39663461538461,ALIE,CM,0.0,2,2
